 Case6_2
 Blade sections Data:
 ---------------------

section  span            betaZ*le(deg)    betaZ*te(deg)    betaM*le(deg)    betaM*te(deg)      chord [mm]  sweep       lean        area[mm^2]  lethk [mm]  tethk [mm] throat [mm]  (r*delta_theta)LE  Geom Zweifel  le/te/btween/none
   1     0.00000000        0.00000000     -17.03073650       0.00000000     -16.90885248      29.71328270  0.00000000  0.00000000 ***********  1.64277817  1.64277817 17.31546992  0.31415927        -0.32867082    le   
   2     0.04338745        0.00000000     -12.19917510       0.00000000     -12.18034466      29.28673320  0.00000000  0.00000000 ***********  1.48060749  1.48060749 18.65928833  0.31415927        -0.26857549    le   
   3     0.09166681        0.00000000      -9.01965692       0.00000000      -9.01822917      29.07824342  0.00000000  0.00000000 ***********  1.35065523  1.35065523 20.14299048  0.31415927        -0.22032447    le   
   4     0.14180684        0.00000000      -7.07246272       0.00000000      -7.07222739      28.95837405  0.00000000  0.00000000 ***********  1.24343857  1.24343857 21.67873668  0.31415927        -0.18861406    le   
   5     0.19287314        0.00000000      -5.45114574       0.00000000      -5.44925001      28.87254417  0.00000000  0.00000000 ***********  1.15287400  1.15287400 23.24000562  0.31415927        -0.15725078    le   
   6     0.24429914        0.00000000      -4.04694512       0.00000000      -4.04405038      28.79812544  0.00000000  0.00000000 ***********  1.07566162  1.07566162 24.81034874  0.31415927        -0.12534108    le   
   7     0.29570585        0.00000000      -2.91310861       0.00000000      -2.91019110      28.73293097  0.00000000  0.00000000 ***********  1.00894022  1.00894022 26.37893206  0.31415927        -0.09628280    le   
   8     0.34684875        0.00000000      -1.95245885       0.00000000      -1.95024591      28.67291821  0.00000000  0.00000000 ***********  0.95102773  0.95102773 27.93849694  0.31415927        -0.06850278    le   
   9     0.39758621        0.00000000      -1.17914150       0.00000000      -1.17781972      28.62618092  0.00000000  0.00000000 ***********  0.90060891  0.90060891 29.48479805  0.31415927        -0.04370387    le   
  10     0.44785993        0.00000000      -0.54450459       0.00000000      -0.54395877      28.60196249  0.00000000  0.00000000 ***********  0.85665103  0.85665103 31.01605534  0.31415927        -0.02122335    le   
  11     0.49767092        0.00000000      -0.03915623       0.00000000      -0.03912407      28.61059030  0.00000000  0.00000000 ***********  0.81835838  0.81835838 33.11584076  0.31415927        -0.00159798    te   
  12     0.54706199        0.00000000       0.27859378       0.00000000       0.27842240      28.66709128  0.00000000  0.00000000 ***********  0.78519649  0.78519649 34.03448182  0.31415927         0.01185203    le   
  13     0.59610282        0.00000000       0.94371587       0.00000000       0.94332685      28.79990472  0.00000000  0.00000000 ***********  0.75714325  0.75714325 35.52445283  0.31415927         0.04163854    le   
  14     0.64488314        0.00000000       1.53983149       0.00000000       1.53946757      29.03895462  0.00000000  0.00000000 ***********  0.73430142  0.73430142 37.00431241  0.31415927         0.07004969    le   
  15     0.69351622        0.00000000       2.05988891       0.00000000       2.05967184      29.41438442  0.00000000  0.00000000 -6.40215248  0.71676233  0.71676233 38.47693620  0.31415927         0.09598532    le   
  16     0.74214527        0.00000000       2.54375107       0.00000000       2.54368367      29.96081782  0.00000000  0.00000000 -1.79493668  0.70461352  0.70461352 39.94611040  0.31415927         0.12054289    le   
  17     0.79095034        0.00000000       2.97480531       0.00000000       2.97480519      30.70627784  0.00000000  0.00000000  1.20246694  0.69780218  0.69780218 41.41683591  0.31415927         0.14229603    le   
  18     0.84016821        0.00000000       3.33922946       0.00000000       3.33916423      31.63646719  0.00000000  0.00000000  3.05006422  0.69531204  0.69531204 42.89662639  0.31415927         0.16023858    le   
  19     0.89017971        0.00000000       3.61210002       0.00000000       3.61183736      32.72160385  0.00000000  0.00000000  4.07014173  0.69587332  0.69587332 44.39767882  0.31415927         0.17313196    le   
  20     0.94188711        0.00000000       3.79787866       0.00000000       3.79734029      33.94612255  0.00000000  0.00000000  4.51763851  0.69836969  0.69836969 45.94790520  0.31415927         0.18133400    le   
  21     1.00000000        0.00000000       3.89706391       0.00000000       3.89619236      35.39466199  0.00000000  0.00000000  4.63505733  0.70175538  0.70175538 47.68967706  0.31415927         0.18513462    le   
 Total Volume of the blade =                       NaN [m^3]
