         241          21
     -29.1606860682728701      -49.4293138459056465      -19.6882487912777719
     -29.1570402987311752      -49.4337693914756215      -19.6758205295867619
     -29.1533912620747344      -49.4394530045631555      -19.6602944064271981
     -29.1502426919500799      -49.4466178964346241      -19.6411959740999755
     -29.1484035278089557      -49.4551728610993067      -19.6190186614312410
     -29.1486504856890321      -49.4650548498353757      -19.5941742824258291
     -29.1517526831461389      -49.4761997808469047      -19.5670754271250331
     -29.1584862073833833      -49.4885246591029002      -19.5381863562713605
     -29.1696449214902209      -49.5019140362327974      -19.5080620721662079
     -29.1860512810475292      -49.5162066474705256      -19.4773873541286200
     -29.2085701650450176      -49.5311789278416583      -19.4470251495951381
     -29.2381296423723569      -49.5465211158727570      -19.4180865888117644
     -29.2757557759092322      -49.5617981740946973      -19.3920448552893419
     -29.3226370767501834      -49.5763784306207569      -19.3709418005916980
     -29.3785409074341608      -49.5911553486294281      -19.3524290396754068
     -29.4423085630099095      -49.6079981557750500      -19.3313203674301803
     -29.5143643939506077      -49.6270211164793693      -19.3074599620691281
     -29.5951150632840445      -49.6483281276391963      -19.2807105019732496
     -29.6849448603061568      -49.6720164591467608      -19.2509418476812826
     -29.7842148327839702      -49.6981764320800110      -19.2180314630165654
     -29.8932620026535751      -49.7268911055447518      -19.1818648708564332
     -30.0123986679963650      -49.7582359708177862      -19.1423361531668483
     -30.1419117938434553      -49.7922786520337581      -19.0993485035500541
     -30.2820624941841672      -49.8290786134574404      -19.0528148386522282
     -30.4330856072093923      -49.8686868742286649      -19.0026584726468286
     -30.5951893651812661      -49.9111457322652257      -18.9488138568282380
     -30.7685551593893898      -49.9564884997268592      -18.8912273841747655
     -30.9533373995057879      -50.0047392530886157      -18.8298582565493291
     -31.1496634653408044      -50.0559126014448026      -18.7646794099849608
     -31.3576337303719690      -50.1100134740750107      -18.6956784932414628
     -31.5773215854048281      -50.1670369263656255      -18.6228588807037987
     -31.8087735507390761      -50.2269679987871882      -18.5462406618265696
     -32.0520094877441579      -50.2897816297071216      -18.4658616098371979
     -32.3070228618013786      -50.3554426156507162      -18.3817781289124476
     -32.5737810455617520      -50.4239056238889205      -18.2940661604487715
     -32.8522256555444798      -50.4951152335986606      -18.2028220168152188
     -33.1422731034759508      -50.5690043311091557      -18.1081625194950391
     -33.4438151303325952      -50.6454927832763460      -18.0102251309447752
     -33.7567189464954254      -50.7244895876270974      -17.9091691836833924
     -34.0808275612713913      -50.8058933201960912      -17.8051763067567705
     -34.4159601102047858      -50.8895924602248044      -17.6984506053813604
     -34.7619121477297668      -50.9754657929695014      -17.5892186441995584
     -35.1184558970620770      -51.0633828897065669      -17.4777292129425632
     -35.4853404508892467      -51.1532046625848054      -17.3642528549646187
     -35.8622919184087863      -51.2447839905630005      -17.2490811412641492
     -36.2490135175386570      -51.3379664115342393      -17.1325256750565167
     -36.6451857463000508      -51.4325908969104617      -17.0149168036615634
     -37.0504669560548692      -51.5284907206298968      -16.8966021077527948
     -37.4644937825044124      -51.6254942746727323      -16.7779448620055973
     -37.8868814233241622      -51.7234258601818624      -16.6593223569501951
     -38.3172239139578039      -51.8221064867741816      -16.5411240267281059
     -38.7550944111536495      -51.9213546732643678      -16.4237493875600684
     -39.2000454916501226      -52.0209872427277276      -16.3076057949224342
     -39.6516094746054506      -52.1208201055099920      -16.1931060297385905
     -40.1092987774843976      -52.2206690246355407      -16.0806657262665382
     -40.5726063161338217      -52.3203503590421093      -15.9707006567881731
     -41.0410059606657640      -52.4196817811466076      -15.8636238906638471
     -41.5139530594856367      -52.5184829663858963      -15.7598428477901891
     -41.9908850443190786      -52.6165762535331325      -15.6597562689624166
     -42.4712221293627579      -52.7137872757191772      -15.5637511280735126
     -42.9543681176761893      -52.8099455631420867      -15.4721995134396622
     -43.4397110220412941      -52.9048850698629849      -15.3854555272525495
     -43.9266206087556554      -52.9984443085379695      -15.3038520545683685
     -44.4144440280840556      -53.0904691508524635      -15.2276967422630136
     -44.9025052014347708      -53.1808152832761181      -15.1572667355695483
     -45.3901081179564088      -53.2693458683450558      -15.0928021513911812
     -45.8765384258258706      -53.3559322456130971      -15.0345007423292181
     -46.3610651735322179      -53.4404549211918933      -14.9825130466421950
     -46.8429428942107364      -53.5228045134309340      -14.9369380269419079
     -47.3214139773346645      -53.6028826455327021      -14.8978192817712998
     -47.7957112350701010      -53.6806027737714402      -14.8651418934254149
     -48.2650605204871610      -53.7558909375181884      -14.8388299447458909
     -48.7286831812691048      -53.8286864141764880      -14.8187446932406051
     -49.1858015135106612      -53.8989286112342469      -14.8047348582055882
     -49.6356561133791416      -53.9664726380195958      -14.7969543300387976
     -50.0774771076236433      -54.0311548721907116      -14.7956102267083409
     -50.5104853453564502      -54.0928439445559022      -14.8007766635907085
     -50.9339273131810799      -54.1514446488311876      -14.8123978779740817
     -51.3470982740589150      -54.2068980026162919      -14.8303002384371680
     -51.7493621163882480      -54.2591799187979120      -14.8542085521554252
     -52.1401692318484251      -54.3082988925852419      -14.8837656802887697
     -52.5190690297750038      -54.3542925003417778      -14.9185541248542073
     -52.8857133845542151      -54.3972226683675473      -14.9581174654830793
     -53.2398490075811637      -54.4371700379317502      -15.0019791132820952
     -53.5813003714823779      -54.4742281865440034      -15.0496562920661763
     -53.9099482689320553      -54.5084986457454050      -15.1006684573548871
     -54.2257083498030141      -54.5400871987899905      -15.1545407268990502
     -54.5285085786145842      -54.5691012273094174      -15.2108026627023634
     -54.8182843241423541      -54.5956501281816315      -15.2689851625717541
     -55.0949852996939029      -54.6198467976177113      -15.3286196106838393
     -55.3585813642344888      -54.6418082908268801      -15.3892392473559259
     -55.6090650432271048      -54.6616556072927509      -15.4503819725657223
     -55.8464545147158802      -54.6795131611963470      -15.5115941501945791
     -56.0707961218272715      -54.6955079512156175      -15.5724349692695032
